05/07/2023 14:07:08
User name: Gabs
Comments: programa 3
Time (min)	Weight (mg)	Deriv. Weight (%/°C)	Relative Mass (%)	Temperature (°C)	Balance Purge Flow (mL/min)	Sample Purge Flow (mL/min)
2.854167	6.486158	0.0651605	98.27720588012473	47.62052	39.99367	59.98567
2.8625	6.485908	0.065103	98.27341792098622	47.701	40.0008	59.9978
2.870834	6.485644	0.0650646	98.26941783613591	47.7816	39.99903	60.01887
2.879166	6.485301	0.06506635	98.26422075619786	47.86441	40.01159	59.9812
2.8875	6.4848	0.06500904	98.25662968608425	47.946	39.99638	60.00074
2.895833	6.484328	0.06496872	98.24947801923071	48.02617	40.00386	59.99562
2.904167	6.483994	0.06492576	98.24441730582164	48.10714	39.97623	60.0188
2.9125	6.483722	0.06488731	98.24029600627892	48.18822	40.01487	60.03368
2.920834	6.483443	0.0648565	98.23606864388033	48.26918	40.0061	59.96534
2.929166	6.483074	0.06483705	98.23047761619186	48.35128	39.99556	59.9778
2.9375	6.482684	0.06481368	98.22456839993576	48.43188	39.98958	60.02088
2.945834	6.48226	0.0647749	98.21814402123682	48.51312	39.98244	59.98568
2.954166	6.481797	0.06472784	98.21112872091227	48.59313	40.02931	60.00043
2.9625	6.481434	0.0646815	98.20562860424313	48.6754	39.98233	59.993
2.970833	6.481196	0.06464365	98.20202246714325	48.75648	40.02966	60.01168
2.979167	6.480914	0.06461076	98.19774964923499	48.83828	40.00394	60.02244
2.9875	6.480586	0.06458896	98.19277984684524	48.91838	39.97822	59.98882
2.995834	6.480151	0.06456626	98.18618879794421	48.9983	40.02322	60.0001
3.004166	6.479722	0.06453171	98.1796886600625	49.07914	39.98612	59.9771
3.0125	6.47936	0.0644835	98.1742036952299	49.16169	40.00722	60.00414
3.020833	6.479071	0.06444074	98.16982481446577	49.2443	39.99326	60.0129
3.029167	6.478821	0.0644212	98.16603685532725	49.32631	39.99148	60.01271
3.0375	6.47856	0.06441055	98.16208222598661	49.40516	39.99608	60.00128
3.045834	6.47818	0.06440216	98.15632452809606	49.48692	40.0155	59.97669
3.054166	6.477769	0.06438458	98.15009712327232	49.5705	39.99881	60.03408
3.0625	6.477359	0.06436149	98.14388487028513	49.65142	39.992	59.98168
3.070834	6.477021	0.06433422	98.13876354952984	49.73074	40.00706	59.98842
3.079166	6.476686	0.0643027	98.13368768428423	49.81262	39.9979	59.99876
3.0875	6.476436	0.06428903	98.12989972514569	49.89535	39.988	60.01846
3.095833	6.476157	0.06428481	98.12567236274708	49.97461	39.99961	60.00322
3.104167	6.475782	0.0642736	98.11999042403929	50.05828	40.00165	59.99613
3.1125	6.475344	0.06424722	98.1133539196286	50.13742	40.03094	59.99414
3.120834	6.474934	0.06421376	98.10714166664141	50.21864	39.98103	59.99234
3.129166	6.474614	0.06418662	98.1022930789441	50.30294	39.97916	59.97862
3.1375	6.47441	0.06416178	98.09920210428706	50.38321	40.01494	60.03148
3.145833	6.47411	0.06414949	98.09465655332083	50.46372	40.02538	59.98953
3.154167	6.473766	0.06415193	98.08944432154622	50.54578	39.99082	60.02216
3.1625	6.473373	0.0641421	98.08348964978045	50.62822	39.9934	59.98172
3.170834	6.472943	0.06411477	98.07697436006218	50.70947	39.99282	59.98358
3.179166	6.472568	0.06408262	98.0712924213544	50.79056	39.99646	60.00874
3.1875	6.472273	0.06406396	98.06682262957094	50.87161	39.9969	59.99763
3.195834	6.472028	0.0640558	98.06311042961518	50.9542	40.00023	60.00169
3.204167	6.471721	0.06404611	98.05845881579306	51.03706	40.00664	59.99125
3.2125	6.471344	0.06403651	98.05274657341218	51.11705	40.00552	59.99972
3.220833	6.470904	0.06402912	98.04607976532836	51.19843	39.99752	60.0066
3.229167	6.470466	0.06399597	98.03944326091766	51.27934	40.00988	60.01694
3.2375	6.470122	0.06397586	98.03423102914304	51.36083	40.00098	60.0067
3.245834	6.469837	0.06395398	98.02991275572512	51.4435	39.9831	59.98215
3.254166	6.46952	0.06394496	98.02510962353747	51.52576	40.02175	59.98052
3.2625	6.469199	0.06393879	98.0202458840036	51.60714	40.00697	60.01611
3.270833	6.468787	0.06392199	98.01400332734332	51.6874	39.95804	60.00491
3.279167	6.468359	0.06390151	98.00751834129817	51.76984	40.02226	59.98872
3.2875	6.468007	0.06388164	98.00218489483112	51.85102	40.015	59.99262
3.295833	6.46775	0.06386261	97.9982908728367	51.9334	39.9759	60.02929
3.304166	6.46753	0.0638491	97.9949574687948	52.015	40.0109	59.99343
3.3125	6.467224	0.06384798	97.99032100680924	52.09658	40.01194	60.01036
3.320834	6.46687	0.06385144	97.98495725666909	52.17848	39.97248	59.99548
3.329167	6.466508	0.06384558	97.9794722918365	52.26082	39.99848	59.99854
3.3375	6.466082	0.06382456	97.97301760946445	52.34094	40.0202	59.97398
3.345833	6.465699	0.06380259	97.96721445606423	52.4217	39.98204	60.01284
3.354167	6.465419	0.06378926	97.96297194182907	52.50622	40.00973	59.98719
3.3625	6.465112	0.0637791	97.95832032800696	52.58791	39.99532	60.02778
3.370834	6.464789	0.06377121	97.95342628479999	52.66843	39.99321	59.98457
3.379166	6.464456	0.06375948	97.94838072322747	52.75021	39.99978	59.98147
3.3875	6.464038	0.06373778	97.94204725554786	52.83232	40.00962	60.04522
3.395833	6.463638	0.06370716	97.9359865209262	52.91399	40.00595	59.97454
3.404167	6.463256	0.06368199	97.93019851936255	52.99794	39.99122	60.00713
3.4125	6.462963	0.06367097	97.92575903125218	53.07968	40.01932	59.98789
3.420833	6.462688	0.06366363	97.9215922761998	53.16155	39.98168	59.99962
3.429166	6.462359	0.06365274	97.9166073219735	53.24236	39.99511	60.0132
3.4375	6.461964	0.06363611	97.91062234653462	53.32158	40.01313	59.98544
3.445834	6.461572	0.06362125	97.90468282660542	53.40664	39.9775	60.02201
3.454167	6.461215	0.0636064	97.89927362095561	53.4878	40.02353	59.96722
3.4625	6.460837	0.06359226	97.89354622673815	53.56926	39.97451	60.08726
3.470833	6.460546	0.06359089	97.8891370423009	53.65332	40.02044	59.91534
3.479167	6.460282	0.06359955	97.88513695745063	53.73499	39.99732	60.03169
3.4875	6.45998	0.06360382	97.88056110281127	53.81758	39.98796	59.9979
3.495834	6.459555	0.06360623	97.87412157227578	53.90055	40.02586	59.99555
3.504166	6.459168	0.06360159	97.86825781152935	53.9787	39.9809	59.9915
3.5125	6.458838	0.06359989	97.8632577054665	54.06211	39.99509	60.01515
3.520833	6.45858	0.0636066	97.85934853163553	54.14326	40.00848	59.98726
3.529167	6.458296	0.06361711	97.85504541005416	54.22826	40.00493	59.9873
3.5375	6.457932	0.06362754	97.84953014154846	54.30884	40.01311	60.02691
3.545833	6.457562	0.0636316	97.84392396202345	54.39042	39.98913	59.98764
3.554166	6.45716	0.06362551	97.8378329237287	54.4701	40.00431	59.98552
3.5625	6.456809	0.06361976	97.8325146290982	54.55454	39.98454	60.02068
3.570834	6.456484	0.06361485	97.82759028221811	54.63701	40.01678	60.01871
3.579167	6.456156	0.06361559	97.82262047982837	54.71856	39.97263	59.9997
3.5875	6.45586	0.06361934	97.81813553620835	54.79926	39.99649	59.99162
3.595833	6.455476	0.06363153	97.81231723097157	54.88305	40.01681	59.98828
3.604167	6.455092	0.06363679	97.80649892573479	54.96518	39.99754	60.00889
3.6125	6.454688	0.06363442	97.80037758376693	55.04604	40.0185	59.99366
3.620834	6.454312	0.06362964	97.79468049322259	55.12793	39.99128	59.98968
3.629166	6.454011	0.06363554	97.79011979041981	55.2092	39.98611	59.98472
3.6375	6.453689	0.06365426	97.78524089904937	55.2932	40.01816	60.00302
3.645833	6.4534	0.06367695	97.78086201828525	55.37709	39.974	60.01728
3.654167	6.453051	0.06368684	97.77557402732786	55.45885	40.01512	60.00318
3.6625	6.452638	0.06369462	97.76931631883102	55.53916	39.98987	60.0063
3.670833	6.4523	0.06369836	97.76419499807572	55.6226	40.02459	59.99005
3.679166	6.451994	0.06370174	97.75955853609017	55.70441	40.0021	60.02216
3.6875	6.451672	0.06371402	97.75467964471974	55.78988	39.97151	59.97602
3.695834	6.451358	0.06373241	97.74992196804175	55.86814	40.01937	59.98739
3.704167	6.451024	0.06374889	97.74486125463268	55.95059	39.99961	60.01326
3.7125	6.450691	0.06375509	97.73981569306017	56.03399	39.99766	60.02156
3.720833	6.45031	0.06375484	97.73404284333304	56.11511	39.981	59.97247
3.729167	6.449952	0.06375298	97.72861848584668	56.19942	39.99776	60.0137
3.7375	6.449639	0.06375391	97.72387596100525	56.27856	40.01719	59.98633
3.745834	6.449332	0.06377688	97.71922434718313	56.36306	40.00386	60.015
3.754166	6.44904	0.0637897	97.71480001090933	56.4456	39.98983	59.9833
3.7625	6.448736	0.06380152	97.71019385259689	56.52854	40.01364	59.96649
3.770833	6.448337	0.0638115	97.7041482698118	56.60886	39.98648	60.02799
3.779167	6.447952	0.06382	97.69831481273845	56.69313	40.01088	60.01718
3.7875	6.447547	0.06383287	97.69217831893404	56.7741	39.97778	60.00318
3.795833	6.447199	0.06385182	97.68690547981322	56.85531	40.03516	59.98909
3.804166	6.446874	0.06387472	97.68198113293313	56.93887	39.98981	60.01067
3.8125	6.446511	0.06389456	97.67648101626399	57.01885	40.01496	59.9836
3.820834	6.446098	0.06390786	97.67022330776715	57.10214	39.98054	60.02283
3.829167	6.445692	0.06392202	97.66407166212618	57.18464	39.98479	59.99807
3.8375	6.445288	0.06393855	97.6579503201583	57.26756	40.00682	59.99554
3.845833	6.444992	0.06395567	97.65346537653829	57.34946	39.98396	59.98004
3.854167	6.444685	0.06397551	97.64881376271617	57.43166	40.03302	60.00995
3.8625	6.444406	0.06399595	97.64458640031759	57.51441	39.9904	59.99062
3.870834	6.444094	0.06401006	97.63985902731271	57.59544	39.99141	60.02437
3.879166	6.443704	0.0640263	97.63394981105661	57.67856	40.01166	59.97742
3.8875	6.443342	0.06404626	97.62846484622402	57.76057	39.98941	59.98697
3.895833	6.44301	0.06406695	97.62343443648805	57.84257	39.99635	60.01148
3.904167	6.442639	0.06408974	97.61781310512647	57.92628	40.02046	60.0387
3.9125	6.442324	0.06411494	97.61304027661194	58.00952	39.9887	59.9431
3.920833	6.442018	0.06414434	97.60840381462637	58.08946	39.97675	60.04135
3.929166	6.4417	0.06417182	97.60358553060216	58.17349	40.01786	59.98369
3.9375	6.441342	0.06419432	97.5981611731158	58.256	39.9959	60.00696
3.945834	6.440949	0.06421618	97.59220650135003	58.33975	40.00718	60.0055
3.954167	6.440566	0.0642413	97.5864033479498	58.42059	40.01184	60.00238
3.9625	6.44025	0.0642682	97.5816153675987	58.50328	39.9964	59.99084
3.970833	6.439913	0.06429896	97.57650919867997	58.58642	40.00156	59.99268
3.979167	6.439578	0.06433208	97.57143333343436	58.67	39.97482	60.0209
3.9875	6.439232	0.0643677	97.56619079798664	58.75068	40.02676	59.97114
3.995834	6.438858	0.064399	97.56052401111539	58.83078	39.99088	59.99558
4.004166	6.438418	0.06443158	97.5538572030316	58.91426	40.0193	60.0254
4.0125	6.438087	0.06447011	97.54884194513218	58.998	39.98203	60.01492
4.020834	6.437757	0.06450668	97.54384183906933	59.07964	39.99778	59.97756
4.029167	6.437451	0.06454072	97.53920537708377	59.16228	40.01587	60.00899
4.0375	6.437135	0.06456988	97.53441739673265	59.24378	39.98954	59.98707
4.045833	6.436768	0.06459958	97.5288566727173	59.32756	39.99071	60.00928
4.054167	6.436412	0.06462925	97.52346261890405	59.41111	39.99639	59.9774
4.0625	6.436041	0.0646633	97.51784128754247	59.49294	40.00918	60.01293
4.070833	6.4357	0.0647029	97.51267451127751	59.575	40.00294	59.9938
4.079167	6.435383	0.06474321	97.50787137908986	59.65873	40.00474	60.01127
4.0875	6.435072	0.06478372	97.50315915792154	59.74059	39.98852	59.9911
4.095833	6.434693	0.06482266	97.49741661186754	59.82364	39.98207	60.01562
4.104166	6.434316	0.06486582	97.49170436948663	59.90598	40.01803	60.00005
4.1125	6.433945	0.06491538	97.48608303812505	59.99	39.98927	59.99207
4.120834	6.433566	0.06497008	97.48034049207105	60.07298	40.02224	59.98918
4.129166	6.433204	0.06502636	97.47485552723846	60.15395	39.9851	60.00318
4.1375	6.432832	0.06507795	97.46921904404033	60.23506	39.99556	60.02478
4.145834	6.432478	0.06512701	97.46385529390017	60.31836	40.00515	59.962
4.154167	6.432129	0.06517864	97.45856730294278	60.40342	40.01277	60.03315
4.1625	6.431724	0.06522446	97.45243080913838	60.48563	39.97287	59.97461
4.170833	6.431355	0.06527376	97.44683978144991	60.56834	40.01971	60.01462
4.179167	6.431012	0.06532617	97.44164270151185	60.65012	39.99863	59.99738
4.1875	6.43066	0.06537998	97.4363092550448	60.7331	39.99531	59.99376
4.195833	6.430328	0.06543009	97.43127884530884	60.8144	39.99454	60.01122
4.204167	6.430004	0.06547754	97.42636965026531	60.89934	39.9912	59.99639
4.2125	6.42968	0.0655212	97.42146045522179	60.98209	40.0014	59.99154
4.220833	6.429291	0.0655623	97.41556639080223	61.06562	40.01033	60.00459
4.229166	6.428962	0.06560426	97.41058143657594	61.14605	40.02655	60.01204
4.2375	6.428619	0.0656465	97.40538435663788	61.22824	40.01216	59.99068
4.245834	6.428285	0.06569432	97.4003236432288	61.3104	39.97145	59.9975
4.254166	6.427978	0.06574468	97.3956720294067	61.39558	40.01406	60.02196
4.2625	6.427598	0.06578912	97.38991433151612	61.4792	39.97326	59.99231
4.270834	6.427247	0.06582502	97.38459603688564	61.56018	40.00675	60.00416
4.279167	6.426889	0.06586206	97.37917167939926	61.64146	40.0188	59.9781
4.2875	6.426542	0.06590049	97.37391399211499	61.72636	39.98067	59.98875
4.295833	6.426204	0.06594371	97.3687926713597	61.8094	39.99742	60.03182
4.304167	6.425838	0.06599104	97.3632470991809	61.89378	40.01387	59.9869
4.3125	6.425446	0.06604031	97.35730757925168	61.97396	39.99312	60.00752
4.320833	6.425055	0.06608752	97.35138321115903	62.05953	40.01672	59.9998
4.329167	6.424668	0.0661413	97.34551945041258	62.14024	40.00284	59.99824
4.3375	6.424277	0.06620434	97.33959508231993	62.2233	39.96822	60.00523
4.345833	6.423902	0.0662707	97.33391314361214	62.30459	40.02158	59.98918
4.354166	6.423584	0.0663359	97.32909485958794	62.38953	40.006	60.01596
4.3625	6.423261	0.06640222	97.32420081638095	62.46984	39.97332	60.02656
4.370834	6.422944	0.0664671	97.3193976841933	62.5521	40.00414	59.99551
4.379166	6.422564	0.06652989	97.31363998630275	62.6378	40.00478	59.94918
4.3875	6.422149	0.06659324	97.3073519741328	62.72027	40.01476	60.00414
4.395834	6.42176	0.06666116	97.30145790971324	62.80114	39.98254	60.00145
4.404167	6.4214	0.06673024	97.29600324855376	62.88664	39.98883	60.00489
4.4125	6.421082	0.06679859	97.29118496452955	62.96922	40.01425	60.01293
4.420833	6.420722	0.06686534	97.28573030337006	63.05172	40.00178	59.97839
4.429167	6.420349	0.06693492	97.28007866833539	63.13357	40.0044	60.00994
4.4375	6.419976	0.06700003	97.27442703330071	63.21625	39.99683	60.00032
4.445833	6.419616	0.0670668	97.26897237214123	63.30025	40.00886	59.99122
4.454167	6.419266	0.06713843	97.2636692293473	63.38437	39.99928	60.00193
4.4625	6.418921	0.06721216	97.25844184573613	63.46774	40.00363	60.00006
4.470833	6.418562	0.06728999	97.2530023364132	63.54908	39.99613	59.99296
4.479166	6.418213	0.06737106	97.24771434545582	63.63332	39.97532	60.01608
4.4875	6.417792	0.06745475	97.24133542226654	63.7146	40.01084	60.01548
4.495834	6.417378	0.06753036	97.23506256193313	63.7995	39.9821	59.98286
4.504166	6.41698	0.06760528	97.22903213098459	63.88137	40.01404	60.0065
4.5125	6.41659	0.06769066	97.22312291472849	63.96354	40.01338	59.98789
4.520834	6.416281	0.06777704	97.21844099723327	64.04625	39.98647	59.99344
4.529167	6.415946	0.06786118	97.21336513198764	64.12896	40.01584	60.01742
4.5375	6.415579	0.067945	97.2078044079723	64.21314	40.01145	59.96977
4.545833	6.415176	0.06801864	97.20169821784098	64.29468	40.0007	60.051
4.554167	6.414809	0.06810058	97.19613749382563	64.37714	39.98409	59.96636
4.5625	6.414443	0.06818259	97.19059192164683	64.4602	40.01211	60.00552
4.570833	6.414071	0.068267	97.1849554384487	64.54188	40.00273	59.97859
4.579167	6.413684	0.06835347	97.17909167770226	64.62664	39.98943	60.00728
4.5875	6.413312	0.068438	97.17345519450413	64.7077	39.99004	60.01385
4.595833	6.412932	0.0685225	97.16769749661357	64.79238	39.99736	60.01498
4.604166	6.412518	0.06861034	97.16142463628017	64.87479	40.00955	59.97844
4.6125	6.412088	0.06869099	97.15490934656191	64.95856	39.99002	59.9945
4.620834	6.411676	0.06877493	97.14866678990161	65.0412	39.99803	60.03464
4.629166	6.411318	0.06886294	97.14324243241524	65.1243	39.99563	59.98612
4.6375	6.411	0.06895499	97.13842414839102	65.20758	40.02078	59.99824
4.645834	6.410676	0.06905168	97.1335149533475	65.29034	39.99268	60.00524
4.654167	6.410264	0.06915368	97.1272723966872	65.37308	39.98052	59.98783
4.6625	6.409887	0.06925058	97.12156015430632	65.45518	39.98814	60.01856
4.670833	6.409515	0.06935046	97.11592367110818	65.53882	40.0361	59.9812
4.679167	6.40916	0.06945176	97.11054476913147	65.62179	39.99615	60.01306
4.6875	6.40877	0.069556	97.10463555287537	65.70456	40.00486	59.98676
4.695833	6.408391	0.06966216	97.09889300682136	65.78872	39.98654	60.00135
4.704167	6.408023	0.06977034	97.09331713096945	65.8709	40.00888	60.0018
4.7125	6.407678	0.06988578	97.08808974735828	65.95407	39.99631	59.96623
4.720833	6.407313	0.06999207	97.08255932701604	66.03826	39.98728	60.04163
4.729166	6.406944	0.07010346	97.07696829932758	66.12182	40.01584	59.99028
4.7375	6.406601	0.07021305	97.07177121938952	66.20493	40.00215	59.9909
4.745834	6.406211	0.0703188	97.0658620031334	66.28681	40.01501	60.03539
4.754166	6.405789	0.07043018	97.05946792810758	66.36944	39.97591	59.96542
4.7625	6.405402	0.07053906	97.05360416736113	66.45275	40.00222	59.99716
4.770834	6.405035	0.07064391	97.04804344334576	66.5372	40.01933	59.99946
4.779167	6.404662	0.07075234	97.0423918083111	66.61969	39.97406	60.03613
4.7875	6.404298	0.07085743	97.03687653980539	66.7026	40.02675	59.96899
4.795833	6.403921	0.07096594	97.0311642974245	66.78699	39.97928	60.00342
4.804167	6.403564	0.07107439	97.02575509177468	66.86816	39.99536	60.00671
4.8125	6.403152	0.07117898	97.01951253511439	66.95093	40.00085	60.0077
4.820833	6.402756	0.07128614	97.01351240783896	67.03686	40.01729	60.00156
4.829167	6.402359	0.07139346	97.00749712872697	67.11957	39.99058	59.99036
4.8375	6.401938	0.07150784	97.00111820553771	67.19947	40.01233	60.04248
4.845833	6.401562	0.0716282	96.99542111499335	67.28406	39.98643	59.94799
4.854166	6.40121	0.07175613	96.9900876685263	67.36612	39.9853	59.98429
4.8625	6.400803	0.0718795	96.98392087104878	67.45188	40.01882	60.00305
4.870834	6.40039	0.0719982	96.97766316255193	67.53557	39.98067	60.03666
4.879166	6.399965	0.07211226	96.97122363201645	67.6177	40.0213	59.97956
4.8875	6.399566	0.0722287	96.96517804923135	67.70113	39.98374	60.0051
4.895834	6.39916	0.07234939	96.95902640359039	67.7856	40.01376	59.99575
4.904167	6.398754	0.07247188	96.95287475794943	67.86758	40.00474	60.0025
4.9125	6.39838	0.07259866	96.94720797107819	67.95056	39.98687	60.02696
4.920833	6.398016	0.07272441	96.9416927025725	68.03309	39.99162	59.98276
4.929167	6.39759	0.07284818	96.93523802020043	68.11701	40.02198	59.99902
4.9375	6.397195	0.07297641	96.92925304476157	68.20014	39.98974	60.01274
4.945833	6.396784	0.07311057	96.92302563993782	68.28203	39.97944	59.97309
4.954167	6.396356	0.07324466	96.91654065389265	68.3637	40.01892	59.9877
4.9625	6.395985	0.07337743	96.91091932253109	68.44653	40.02018	60.0278
4.970833	6.395563	0.0735016	96.90452524750526	68.5302	39.98569	60.00351
4.979166	6.395124	0.07362866	96.897873591258	68.6141	39.99722	59.9891
4.9875	6.394668	0.07374518	96.89096435378933	68.69588	39.99825	60.00274
4.995834	6.394296	0.07387081	96.8853278705912	68.7795	39.99829	59.9873
5.004166	6.39391	0.07400355	96.87947926168131	68.86426	40.00559	59.99696
5.0125	6.393515	0.07413944	96.87349428624243	68.94728	39.99653	60.0083
5.020834	6.393118	0.07428662	96.86747900713047	69.03038	40.00653	60.0289
5.029167	6.39275	0.07442896	96.86190313127855	69.11246	39.98925	60.00796
5.0375	6.392337	0.07457324	96.8556454227817	69.19561	40.0	59.98305
5.045833	6.391979	0.07471715	96.85022106529533	69.28076	40.01097	59.98011
5.054167	6.391549	0.07486624	96.84370577557708	69.36172	39.99006	60.0104
5.0625	6.391129	0.07502192	96.83734200422435	69.4441	40.01231	60.00386
5.070833	6.39072	0.0751777	96.8311449030737	69.52711	40.01169	59.99132
5.079167	6.390307	0.07533042	96.82488719457686	69.61206	39.99472	60.01118
5.0875	6.389911	0.07548347	96.81888706730143	69.69412	39.99287	59.99815
5.095833	6.389472	0.07563711	96.81223541105417	69.77734	40.00744	60.00395
5.104166	6.389021	0.07579065	96.80540193276828	69.85931	39.9833	59.9922
5.1125	6.388668	0.07595094	96.80005333446468	69.94363	39.98587	59.98432
5.120834	6.388276	0.07611413	96.79411381453546	70.02621	40.02944	60.00522
5.129166	6.387857	0.07628488	96.7877651950193	70.11016	39.99294	60.00324
5.1375	6.387432	0.07645599	96.7813256644838	70.19189	39.99912	60.00804
5.145834	6.387	0.07662253	96.77478007109241	70.27554	40.01824	59.99188
5.154167	6.386548	0.07677826	96.76793144096997	70.35932	39.99791	60.09476
